Lead Month,Revenue Month,Revenue,Platform,Campaign,Ad Name,Aff_param,profile_id
2025-01-01,2025-Jun,304.39,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990000932
2025-01-01,2025-Jun,129.37,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990002810
2025-01-01,2025-Jun,74.14,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990002626
2025-01-01,2025-Jun,126.06,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990002620
2025-01-01,2025-Jun,64.14,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990002531
2025-01-01,2025-Jun,181.47,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990002527
2025-01-01,2025-Jun,46.61,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990002411
2025-01-01,2025-Jun,49.5,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990002405
2025-01-01,2025-Jun,164.78,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990002404
2025-01-01,2025-Jun,116.56,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990002282
2025-01-01,2025-Jun,52.95,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990002170
2025-01-01,2025-Jun,164.6,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990002170
2025-01-01,2025-Jun,71.26,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990002162
2025-01-01,2025-Jun,303.57,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990002153
2025-01-01,2025-Jun,92.77,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990002057
2025-01-01,2025-Jun,140.14,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990002048
2025-01-01,2025-Jun,137.25,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990001736
2025-01-01,2025-Jun,90.03,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990001734
2025-01-01,2025-Jun,94.83,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990001733
2025-01-01,2025-Jun,42.29,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990001529
2025-01-01,2025-Jun,66.01,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990001523
2025-01-01,2025-Jun,67.52,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990001418
2025-01-01,2025-Jun,145.86,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990000928
2025-01-01,2025-May,68.74,Bing,Brand Search,Bing Brand Exact,AFF-3201,990001666
2025-01-01,2025-Mar,60.43,Bing,Brand Search,Bing Brand Exact,AFF-3201,990002196
2025-01-01,2025-Mar,70.24,Bing,Brand Search,Bing Brand Exact,AFF-3201,990002432
2025-01-01,2025-Mar,56.95,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990001254
2025-01-01,2025-Mar,76.99,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990000981
2025-01-01,2025-Mar,47.38,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990000880
2025-01-01,2025-Mar,1156.3,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990000876
2025-01-01,2025-Mar,38.89,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990000678
2025-01-01,2025-Mar,70.26,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990000588
2025-01-01,2025-Mar,75.25,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990000479
2025-01-01,2025-Mar,105.47,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990000474
2025-01-01,2025-Mar,97.6,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990000373
2025-01-01,2025-Mar,65.81,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990001257
2025-01-01,2025-Mar,43.1,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990000370
2025-01-01,2025-Mar,84.77,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990000280
2025-01-01,2025-Mar,105.94,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990000279
2025-01-01,2025-Mar,94.35,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990000084
2025-01-01,2025-Mar,65.88,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990000084
2025-01-01,2025-Mar,45.55,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990000082
2025-01-01,2025-Mar,74.9,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990003204
2025-01-01,2025-Mar,67.31,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990003098
2025-01-01,2025-Mar,61.14,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990002982
2025-01-01,2025-Mar,47.67,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990002981
2025-01-01,2025-Mar,79.21,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990000285
2025-01-01,2025-Mar,162.83,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990001570
2025-01-01,2025-Mar,53.27,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990001681
2025-01-01,2025-Mar,84.64,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990001782
2025-01-01,2025-Mar,88.82,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990000660
2025-01-01,2025-Mar,70.53,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990000262
2025-01-01,2025-Mar,41.75,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990003149
2025-01-01,2025-Mar,127.77,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990002823
2025-01-01,2025-Mar,132.85,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990001656
2025-01-01,2025-Mar,82.72,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990001656
2025-01-01,2025-Mar,69.26,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990001222
2025-01-01,2025-Mar,48.33,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990001048
2025-01-01,2025-Mar,47.37,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990000948
2025-01-01,2025-Mar,199.47,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990000654
2025-01-01,2025-Mar,86.03,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990000555
2025-01-01,2025-Mar,65.48,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990000552
2025-01-01,2025-Mar,109.58,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990003074
2025-01-01,2025-Mar,93.17,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990002964
2025-01-01,2025-Mar,163.36,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990002961
2025-01-01,2025-Mar,64.27,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990002961
2025-01-01,2025-Mar,38.78,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990002655
2025-01-01,2025-Mar,47.67,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990002330
2025-01-01,2025-Mar,112.47,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990002216
2025-01-01,2025-Mar,87.02,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990002093
2025-01-01,2025-Mar,87.02,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990001782
2025-01-01,2025-Mar,62.24,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990002877
2025-01-01,2025-Mar,90.91,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990002877
2025-01-01,2025-Mar,73.15,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990002777
2025-01-01,2025-Mar,71.97,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990002669
2025-01-01,2025-Mar,108.83,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990002561
2025-01-01,2025-Mar,104.86,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990002439
2025-01-01,2025-Mar,110.57,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990002321
2025-01-01,2025-Mar,54.27,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990002318
2025-01-01,2025-Mar,208.16,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990002205
2025-01-01,2025-Mar,108.89,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990002083
2025-01-01,2025-Mar,54.05,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990001874
2025-01-01,2025-Mar,91.76,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990000971
2025-01-01,2025-Mar,54.46,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990000970
2025-01-01,2025-Mar,113.51,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990000575
2025-01-01,2025-Mar,120.13,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990000173
2025-01-01,2025-Mar,104.75,Bing,Brand Search,Bing Brand Exact,AFF-3201,990003161
2025-01-01,2025-Mar,72.87,Bing,Brand Search,Bing Brand Exact,AFF-3201,990003063
2025-01-01,2025-Mar,51.4,Bing,Brand Search,Bing Brand Exact,AFF-3201,990002943
2025-01-01,2025-Mar,93.95,Bing,Brand Search,Bing Brand Exact,AFF-3201,990002843
2025-01-01,2025-Mar,1538.36,Bing,Brand Search,Bing Brand Exact,AFF-3201,990002839
2025-01-01,2025-Mar,189.14,Bing,Brand Search,Bing Brand Exact,AFF-3201,990002838
2025-01-01,2025-Mar,116.39,Bing,Brand Search,Bing Brand Exact,AFF-3201,990002647
2025-01-01,2025-Mar,121.85,Bing,Brand Search,Bing Brand Exact,AFF-3201,990002645
2025-01-01,2025-Mar,124.68,Bing,Brand Search,Bing Brand Exact,AFF-3201,990002548
2025-01-01,2025-Mar,145.98,Bing,Brand Search,Bing Brand Exact,AFF-3201,990002432
2025-01-01,2025-Mar,42.58,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990000190
2025-01-01,2025-Mar,39.29,Bing,Brand Search,Bing Brand Exact,AFF-3201,990002307
2025-01-01,2025-Mar,96.93,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990000290
2025-01-01,2025-Mar,83.43,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990000390
2025-01-01,2025-Mar,46.38,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990002668
2025-01-01,2025-Mar,92.67,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990002482
2025-01-01,2025-Mar,100.46,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990002106
2025-01-01,2025-Mar,72.35,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990002105
2025-01-01,2025-Mar,118.22,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990002002
2025-01-01,2025-Mar,67.08,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990001898
2025-01-01,2025-Mar,58.64,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990001898
2025-01-01,2025-Mar,74.85,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990001697
2025-01-01,2025-Mar,72.0,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990001571
2025-01-01,2025-Mar,60.3,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990001473
2025-01-01,2025-Mar,184.79,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990001351
2025-01-01,2025-Mar,90.63,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990001163
2025-01-01,2025-Mar,65.07,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990001082
2025-01-01,2025-Mar,90.92,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990001082
2025-01-01,2025-Mar,150.05,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990001076
2025-01-01,2025-Mar,63.02,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990001073
2025-01-01,2025-Mar,220.18,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990000987
2025-01-01,2025-Mar,64.23,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990000883
2025-01-01,2025-Mar,53.9,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990000691
2025-01-01,2025-Mar,154.26,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990000492
2025-01-01,2025-Mar,68.02,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990000492
2025-01-01,2025-Mar,56.82,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990000389
2025-01-01,2025-May,122.83,Bing,Brand Search,Bing Brand Exact,AFF-3201,990001761
2025-01-01,2025-May,158.98,Bing,Brand Search,Bing Brand Exact,AFF-3201,990001963
2025-01-01,2025-May,72.21,Bing,Brand Search,Bing Brand Exact,AFF-3201,990001964
2025-01-01,2025-May,2753.85,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990003135
2025-01-01,2025-May,144.97,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990002626
2025-01-01,2025-May,78.31,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990002527
2025-01-01,2025-May,140.06,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990002525
2025-01-01,2025-May,42.58,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990002407
2025-01-01,2025-May,62.38,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990002290
2025-01-01,2025-May,58.04,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990002290
2025-01-01,2025-May,103.18,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990002165
2025-01-01,2025-May,131.73,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990001941
2025-01-01,2025-May,129.29,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990003141
2025-01-01,2025-May,102.73,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990001940
2025-01-01,2025-May,104.51,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990001938
2025-01-01,2025-May,117.13,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990001937
2025-01-01,2025-May,149.02,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990001931
2025-01-01,2025-May,61.99,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990001842
2025-01-01,2025-May,161.17,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990001836
2025-01-01,2025-May,65.63,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990001747
2025-01-01,2025-May,126.98,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990001745
2025-01-01,2025-May,127.99,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990001741
2025-01-01,2025-May,288.88,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990001647
2025-01-01,2025-May,184.84,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990001939
2025-01-01,2025-May,80.99,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990003141
2025-01-01,2025-May,56.57,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990003143
2025-01-01,2025-May,179.15,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990000208
2025-01-01,2025-May,93.63,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990002008
2025-01-01,2025-May,136.62,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990001701
2025-01-01,2025-May,88.58,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990001701
2025-01-01,2025-May,81.73,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990001363
2025-01-01,2025-May,111.47,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990001169
2025-01-01,2025-May,63.86,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990001166
2025-01-01,2025-May,133.3,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990001083
2025-01-01,2025-May,202.6,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990000199
2025-01-01,2025-May,65.91,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990000109
2025-01-01,2025-May,193.1,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990002993
2025-01-01,2025-May,104.23,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990002595
2025-01-01,2025-May,75.4,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990002491
2025-01-01,2025-May,137.25,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990002252
2025-01-01,2025-May,298.59,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990001913
2025-01-01,2025-May,174.8,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990001367
2025-01-01,2025-May,194.86,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990001175
2025-01-01,2025-May,191.38,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990000900
2025-01-01,2025-May,504.75,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990000897
2025-01-01,2025-May,136.62,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990000812
2025-01-01,2025-May,113.1,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990000209
2025-01-01,2025-May,81.99,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990000209
2025-01-01,2025-May,95.56,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990001639
2025-01-01,2025-May,177.71,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990001636
2025-01-01,2025-May,157.97,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990001632
2025-01-01,2025-May,73.82,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990001523
2025-01-01,2025-May,79.08,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990000139
2025-01-01,2025-May,138.94,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990000033
2025-01-01,2025-May,185.38,Google Search,Brand Search,Brand Core RSA,AFF-1201,990003130
2025-01-01,2025-May,188.36,Google Search,Brand Search,Brand Core RSA,AFF-1201,990003125
2025-01-01,2025-May,172.71,Google Search,Brand Search,Brand Core RSA,AFF-1201,990003123
2025-01-01,2025-May,145.58,Google Search,Brand Search,Brand Core RSA,AFF-1201,990003017
2025-01-01,2025-May,94.05,Google Search,Brand Search,Brand Core RSA,AFF-1201,990002904
2025-01-01,2025-May,83.97,Google Search,Brand Search,Brand Core RSA,AFF-1201,990002899
2025-01-01,2025-May,206.77,Google Search,Brand Search,Brand Core RSA,AFF-1201,990002893
2025-01-01,2025-May,95.5,Google Search,Brand Search,Brand Core RSA,AFF-1201,990002802
2025-01-01,2025-May,195.75,Google Search,Brand Search,Brand Core RSA,AFF-1201,990002703
2025-01-01,2025-May,193.44,Google Search,Brand Search,Brand Core RSA,AFF-1201,990002700
2025-01-01,2025-May,212.79,Google Search,Brand Search,Brand Core RSA,AFF-1201,990002700
2025-01-01,2025-May,1408.14,Google Search,Brand Search,Brand Core RSA,AFF-1201,990002692
2025-01-01,2025-May,1192.85,Google Search,Brand Search,Brand Core RSA,AFF-1201,990002692
2025-01-01,2025-May,768.57,Google Search,Brand Search,Brand Core RSA,AFF-1201,990002692
2025-01-01,2025-May,84.12,Google Search,Brand Search,Brand Core RSA,AFF-1201,990002691
2025-01-01,2025-May,114.71,Google Search,Brand Search,Brand Core RSA,AFF-1201,990002615
2025-01-01,2025-May,131.44,Google Search,Brand Search,Brand Core RSA,AFF-1201,990002388
2025-01-01,2025-May,1172.39,Google Search,Brand Search,Brand Core RSA,AFF-1201,990002385
2025-01-01,2025-May,65.88,Google Search,Brand Search,Brand Core RSA,AFF-1201,990002381
2025-01-01,2025-May,65.22,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990000155
2025-01-01,2025-May,734.34,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990002353
2025-01-01,2025-May,42.55,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990000254
2025-01-01,2025-May,132.36,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990000439
2025-01-01,2025-May,125.81,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990001421
2025-01-01,2025-May,69.18,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990001311
2025-01-01,2025-May,139.25,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990001220
2025-01-01,2025-May,115.64,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990001216
2025-01-01,2025-May,149.15,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990001207
2025-01-01,2025-May,144.06,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990001196
2025-01-01,2025-May,145.12,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990001119
2025-01-01,2025-May,108.67,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990001031
2025-01-01,2025-May,202.25,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990000849
2025-01-01,2025-May,84.79,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990000844
2025-01-01,2025-May,72.36,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990000844
2025-01-01,2025-May,88.05,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990000841
2025-01-01,2025-May,192.68,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990000839
2025-01-01,2025-May,150.72,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990000744
2025-01-01,2025-May,113.91,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990000744
2025-01-01,2025-May,97.65,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990000734
2025-01-01,2025-May,249.22,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990000648
2025-01-01,2025-May,144.85,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990000541
2025-01-01,2025-May,89.8,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990000539
2025-01-01,2025-May,148.84,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990000439
2025-01-01,2025-May,162.29,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990000439
2025-01-01,2025-May,131.07,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990000432
2025-01-01,2025-May,202.95,Google Search,Brand Search,Brand Core RSA,AFF-1201,990002381
