Revenue Date,Revenue,Platform,Campaign,Ad Name,Aff_param,profile_id
2025-02-12,159.25,Google Search,Brand Search,Brand Core RSA,AFF-1201,990001504
2025-02-12,100.62,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990002048
2025-02-12,117.52,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990003610
2025-02-13,113.75,Bing,Brand Search,Bing Brand Exact,AFF-3201,990000569
2025-02-13,48.58,Bing,Brand Search,Bing Brand Exact,AFF-3201,990002076
2025-02-13,65.83,Bing,Brand Search,Bing Brand Exact,AFF-3201,990004014
2025-02-13,114.92,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990001156
2025-02-13,94.74,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990002453
2025-02-13,116.49,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990001856
2025-02-13,56.8,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990004517
2025-02-13,99.64,Google Search,Brand Search,Brand Core RSA,AFF-1201,990000131
2025-02-13,1714.64,Google Search,Brand Search,Brand Core RSA,AFF-1201,990000133
2025-02-13,97.87,Google Search,Brand Search,Brand Core RSA,AFF-1201,990002804
2025-02-13,65.26,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990000152
2025-02-13,98.31,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990000647
2025-02-13,107.22,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990001632
2025-02-13,108.83,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990002153
2025-02-13,123.54,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990002163
2025-02-13,107.31,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990003026
2025-02-13,80.08,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990001809
2025-02-14,3141.11,Bing,Brand Search,Bing Brand Exact,AFF-3201,990001670
2025-02-14,137.71,Bing,Brand Search,Bing Brand Exact,AFF-3201,990002943
2025-02-14,130.93,Bing,Brand Search,Bing Brand Exact,AFF-3201,990003894
2025-02-14,110.05,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990000173
2025-02-14,68.66,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990000968
2025-02-14,188.26,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990003513
2025-02-14,66.78,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990004563
2025-02-14,117.74,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990003748
2025-02-14,73.34,Google Search,Brand Search,Brand Core RSA,AFF-1201,990000005
2025-02-14,188.85,Google Search,Brand Search,Brand Core RSA,AFF-1201,990000520
2025-02-14,98.43,Google Search,Brand Search,Brand Core RSA,AFF-1201,990001023
2025-02-14,142.7,Google Search,Brand Search,Brand Core RSA,AFF-1201,990001389
2025-02-14,111.56,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990002405
2025-02-14,79.97,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990002524
2025-02-14,66.62,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990004489
2025-02-14,228.21,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990004771
2025-02-14,139.23,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990003427
2025-02-14,141.41,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990002996
2025-02-14,1631.76,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990003820
2025-02-15,99.37,Bing,Brand Search,Bing Brand Exact,AFF-3201,990003640
2025-02-15,190.35,Bing,Brand Search,Bing Brand Exact,AFF-3201,990004525
2025-02-15,64.05,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990002002
2025-02-15,99.85,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990001463
2025-02-15,107.08,Google Search,Brand Search,Brand Core RSA,AFF-1201,990000224
2025-02-15,123.8,Google Search,Brand Search,Brand Core RSA,AFF-1201,990000529
2025-02-15,318.63,Google Search,Brand Search,Brand Core RSA,AFF-1201,990001195
2025-02-15,57.72,Google Search,Brand Search,Brand Core RSA,AFF-1201,990001929
2025-02-15,70.33,Google Search,Brand Search,Brand Core RSA,AFF-1201,990002907
2025-02-15,146.64,Google Search,Brand Search,Brand Core RSA,AFF-1201,990003015
2025-02-15,2104.06,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990000144
2025-02-15,131.83,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990000934
2025-02-15,90.58,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990003133
2025-02-15,47.53,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990004777
2025-02-15,207.03,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990003310
2025-02-16,66.48,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990000972
2025-02-16,133.64,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990001775
2025-02-16,45.62,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990001576
2025-02-16,81.03,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990003195
2025-02-16,66.0,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990003203
2025-02-16,96.91,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990005079
2025-02-16,47.53,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990001432
2025-02-16,135.95,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990003151
2025-02-16,80.87,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990004797
2025-02-16,110.37,Google Search,Brand Search,Brand Core RSA,AFF-1201,990000708
2025-02-16,102.04,Google Search,Brand Search,Brand Core RSA,AFF-1201,990003243
2025-02-16,124.74,Google Search,Brand Search,Brand Core RSA,AFF-1201,990003712
2025-02-16,50.84,Google Search,Brand Search,Brand Core RSA,AFF-1201,990004616
2025-02-16,1235.53,Google Search,Brand Search,Brand Core RSA,AFF-1201,990004880
2025-02-16,275.59,Google Search,Brand Search,Brand Core RSA,AFF-1201,990004890
2025-02-16,87.37,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990002913
2025-02-16,67.84,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990003734
2025-02-16,86.72,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990005127
2025-02-17,82.57,Bing,Brand Search,Bing Brand Exact,AFF-3201,990004395
2025-02-17,66.83,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990000467
2025-02-17,203.24,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990002982
2025-02-17,70.89,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990003191
2025-02-17,86.03,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990002219
2025-02-17,192.77,Google Search,Brand Search,Brand Core RSA,AFF-1201,990001395
2025-02-17,63.81,Google Search,Brand Search,Brand Core RSA,AFF-1201,990004618
2025-02-17,245.01,Google Search,Brand Search,Brand Core RSA,AFF-1201,990004754
2025-02-17,106.34,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,990004745
2025-02-17,85.24,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,990004468
2025-02-17,114.53,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990001604
2025-02-17,64.2,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990003566
2025-02-18,108.04,Bing,Brand Search,Bing Brand Exact,AFF-3201,990003164
2025-02-18,68.4,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990000971
2025-02-18,156.29,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990004959
2025-02-18,70.49,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990004298
2025-02-18,69.43,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990002754
2025-02-18,170.43,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990003778
2025-02-18,84.39,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990004976
2025-02-18,145.11,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990004517
2025-02-18,306.04,Google Search,Brand Search,Brand Core RSA,AFF-1201,990001113
2025-02-18,149.68,Google Search,Brand Search,Brand Core RSA,AFF-1201,990001519
2025-02-18,97.6,Google Search,Brand Search,Brand Core RSA,AFF-1201,990001626
2025-02-18,50.54,Google Search,Brand Search,Brand Core RSA,AFF-1201,990001828
2025-02-18,126.7,Google Search,Brand Search,Brand Core RSA,AFF-1201,990003722
2025-02-18,158.0,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990004641
2025-02-18,117.37,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990000400
2025-02-18,163.6,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990003434
2025-02-18,92.0,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990005573
2025-02-18,98.64,X / Twitter,Event Push,Launch Countdown Clip,AFF-7201,990002030
2025-02-18,162.61,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,990003828
2025-02-19,117.45,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990001059
2025-02-19,91.78,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990004024
2025-02-19,89.34,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990000191
2025-02-19,72.43,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990003742
2025-02-19,148.28,Google Search,Brand Search,Brand Core RSA,AFF-1201,990001516
2025-02-19,200.96,Google Search,Brand Search,Brand Core RSA,AFF-1201,990004341
2025-02-19,116.1,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990001284
2025-02-19,280.09,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990001595
2025-02-19,67.54,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990005004
2025-02-20,114.61,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990000968
2025-02-20,2715.64,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990002749
2025-02-20,110.42,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990004024
2025-02-20,58.02,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990000484
2025-02-20,130.32,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990004297
2025-02-20,112.38,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990005550
2025-02-20,76.25,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990004802
2025-02-20,143.01,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990005784
2025-02-20,59.02,Google Search,Brand Search,Brand Core RSA,AFF-1201,990002893
2025-02-20,127.39,Google Search,Brand Search,Brand Core RSA,AFF-1201,990004758
2025-02-20,80.1,Google Search,Brand Search,Brand Core RSA,AFF-1201,990004765
2025-02-20,168.19,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990000399
2025-02-20,104.48,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990000400
2025-02-20,193.95,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990002119
2025-02-21,97.46,Bing,Brand Search,Bing Brand Exact,AFF-3201,990000269
2025-02-21,106.24,Bing,Brand Search,Bing Brand Exact,AFF-3201,990001236
2025-02-21,125.13,Bing,Brand Search,Bing Brand Exact,AFF-3201,990001666
2025-02-21,74.0,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990004023
2025-02-21,148.59,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990000977
2025-02-21,133.23,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990002210
2025-02-21,71.24,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990003917
2025-02-21,79.17,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990005090
2025-02-21,79.27,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990000650
2025-02-21,36.42,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990004922
2025-02-21,124.13,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990000763
2025-02-21,123.84,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990003156
2025-02-21,98.53,Google Search,Brand Search,Brand Core RSA,AFF-1201,990000227
2025-02-21,190.56,Google Search,Brand Search,Brand Core RSA,AFF-1201,990000834
2025-02-21,93.18,Google Search,Brand Search,Brand Core RSA,AFF-1201,990001509
2025-02-21,173.67,Google Search,Brand Search,Brand Core RSA,AFF-1201,990002694
2025-02-21,136.86,Google Search,Brand Search,Brand Core RSA,AFF-1201,990005591
2025-02-21,76.3,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990003474
2025-02-21,61.27,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990004458
2025-02-22,112.58,Bing,Brand Search,Bing Brand Exact,AFF-3201,990000565
2025-02-22,56.38,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990002114
2025-02-22,79.67,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990001457
2025-02-22,60.07,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990001652
2025-02-22,92.7,Google Search,Brand Search,Brand Core RSA,AFF-1201,990001927
2025-02-22,117.77,Google Search,Brand Search,Brand Core RSA,AFF-1201,990003588
2025-02-22,106.52,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990005769
2025-02-22,80.88,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990004595
2025-02-22,70.35,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990002026
2025-02-22,87.49,YouTube,Testimonial Video,Customer Story Cutdown,AFF-6202,990002026
2025-02-23,104.01,Bing,Brand Search,Bing Brand Exact,AFF-3201,990001973
2025-02-23,139.09,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990001059
2025-02-23,227.63,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990006052
2025-02-23,140.81,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990001275
2025-02-23,70.09,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990002973
2025-02-23,57.01,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990005393
2025-02-23,95.3,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990002217
2025-02-23,67.16,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990004680
2025-02-23,87.81,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990000562
2025-02-23,98.84,Google Search,Brand Search,Brand Core RSA,AFF-1201,990000527
2025-02-23,98.89,Google Search,Brand Search,Brand Core RSA,AFF-1201,990000722
2025-02-23,206.32,Google Search,Brand Search,Brand Core RSA,AFF-1201,990003237
2025-02-23,105.58,Google Search,Brand Search,Brand Core RSA,AFF-1201,990003708
2025-02-23,135.23,Google Search,Brand Search,Brand Core RSA,AFF-1201,990003830
2025-02-23,129.72,Google Search,Brand Search,Brand Core RSA,AFF-1201,990004338
2025-02-23,101.97,Google Search,Brand Search,Brand Core RSA,AFF-1201,990004338
2025-02-23,104.44,Google Search,Brand Search,Brand Core RSA,AFF-1201,990006112
2025-02-23,108.91,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990000931
2025-02-23,250.31,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990001028
2025-02-23,141.98,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990005760
2025-02-23,43.06,YouTube,Explainer Video,Demo Reel 30s,AFF-6201,990002257
2025-02-24,128.63,Bing,Brand Search,Bing Brand Exact,AFF-3201,990002945
2025-02-24,72.32,Bing,Brand Search,Bing Brand Exact,AFF-3201,990004814
2025-02-24,88.51,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990000465
2025-02-24,203.97,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990001571
2025-02-24,89.88,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990000479
2025-02-24,17.4,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990004839
2025-02-24,70.43,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990005666
2025-02-24,123.43,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990001657
2025-02-24,65.48,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990005177
2025-02-24,72.47,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990003626
2025-02-24,2346.69,Google Search,Brand Search,Brand Core RSA,AFF-1201,990000633
2025-02-24,154.04,Google Search,Brand Search,Brand Core RSA,AFF-1201,990004215
2025-02-24,81.23,Google Search,Brand Search,Brand Core RSA,AFF-1201,990005041
2025-02-24,123.12,Google Search,Brand Search,Brand Core RSA,AFF-1201,990006107
2025-02-24,92.02,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990002710
2025-02-24,94.28,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990003728
2025-02-24,272.02,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990005303
2025-02-24,168.07,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990006017
2025-02-24,107.76,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990000697
2025-02-24,140.2,LinkedIn,ABM Outreach,Enterprise ABM Lead Gen,AFF-5202,990003434
2025-02-24,29.28,X / Twitter,Thought Leadership,Analyst Thread Promo,AFF-7202,990004879
2025-02-25,157.18,Bing,Brand Search,Bing Brand Exact,AFF-3201,990006284
2025-02-25,198.92,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990001802
2025-02-25,85.6,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990000595
2025-02-25,138.03,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990006074
2025-02-25,23.0,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990000046
2025-02-25,102.1,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990000544
2025-02-25,116.24,Google Display,Prospecting Display,In-Market Display A,AFF-2201,990002541
2025-02-25,166.44,Google Search,Brand Search,Brand Core RSA,AFF-1201,990000529
2025-02-25,141.87,Google Search,Brand Search,Brand Core RSA,AFF-1201,990001019
2025-02-25,89.2,Google Search,Brand Search,Brand Core RSA,AFF-1201,990002903
2025-02-25,111.05,Google Search,Brand Search,Brand Core RSA,AFF-1201,990003714
2025-02-25,201.58,Google Search,Brand Search,Brand Core RSA,AFF-1201,990003721
2025-02-25,146.14,Google Search,Brand Search,Brand Core RSA,AFF-1201,990004614
2025-02-25,178.47,Google Search,Brand Search,Brand Core RSA,AFF-1201,990005439
2025-02-25,305.07,Google Search,Brand Search,Brand Core RSA,AFF-1201,990005742
2025-02-25,125.38,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990000247
2025-02-25,128.85,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990001196
2025-02-25,119.91,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990001937
2025-02-25,36.2,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990003469
2025-02-25,120.28,LinkedIn,B2B Decision Makers,Director Persona Static,AFF-5201,990004717
2025-02-26,102.35,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990000866
2025-02-26,127.53,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990002444
2025-02-26,112.68,Bing,Competitor Search,Conquest Phrase Match,AFF-3202,990005524
2025-02-26,70.69,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990000600
2025-02-26,56.75,Facebook,Prospecting Social,Lookalike Video v2,AFF-4202,990002229
2025-02-26,136.47,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990001259
2025-02-26,203.64,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990002087
2025-02-26,35.43,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990004679
2025-02-26,112.04,Facebook,Retargeting Social,Remarketing Carousel,AFF-4201,990005813
2025-02-26,61.61,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990002933
2025-02-26,61.23,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990003756
2025-02-26,175.65,Google Display,Retargeting Display,Retargeting Banner 6,AFF-2202,990006275
2025-02-26,94.34,Google Search,Brand Search,Brand Core RSA,AFF-1201,990003228
2025-02-26,143.95,Google Search,Brand Search,Brand Core RSA,AFF-1201,990005592
2025-02-26,122.04,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990000154
2025-02-26,99.26,Google Search,Nonbrand Search,High Intent Terms,AFF-1202,990000727
